video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
31_fear_enthusiasm_e_070,-1,-1,-1,"Мам, мы катались на мотоциклах, потом поехали в тату салон. Мы набили парные татуировки, смотри, классно же?",surprise,surprise,0.11286,0.31603,0.11287,0.08013,0.36683,0.01128,0.0,1.0,"<think>

</think>

0.12345, 0.34567, 0.12345, 0.08765, 0.40123, 0.01234, 0.00000"
08_sadness_anger a_170,-1,-1,-1,Хутор Тимирницкий. Подходит?,anger,anger,0.11637,0.08262,0.13417,0.60943,0.0303,0.02711,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.03214, 0.02876, 0.00000"
31_fear_enthusiasm_e_080,-1,-1,-1,"Мам, не переживай, всё в порядке. В следующий раз я куплю новый телефон, буду постоянно с тобой созваниваться, и ты перестанешь переживать.",surprise,surprise,0.11154,0.14166,0.0792,0.03123,0.62132,0.01115,0.0039,1.0,"<think>

</think>

0.12345, 0.15678, 0.08765, 0.03456, 0.68765, 0.01234, 0.00432"
24_sadness_enthusiasm_s_091,-1,-1,-1,"Ты чё, ну баня и баня, ну пришли попарились, потом вышли из бани. Ты к себе домой пошёл, я к себе домой пошёл. Дома у меня жена будет спрашивать, а где ты был, а с кем ты?",sad,sad,0.12027,0.0854,0.76871,0.01202,0.00444,0.0012,0.00796,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.00456, 0.00123, 0.00817"
19_anger_disgust_d_030,-1,-1,-1,"Так, подождите, посмотрю... Так... Вам привезли фартук, верно?",disgust,disgust,0.11242,0.07982,0.14053,0.05958,0.17088,0.40919,0.02758,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06543, 0.18765, 0.44932, 0.03029"
30_fear_happiness_f_130,-1,-1,-1,Потому что я не первый день на рынке.,fear,fear,0.11398,0.08093,0.14248,0.06268,0.12229,0.07067,0.40697,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.13245, 0.07654, 0.44079"
34_anger_fear_a_100,-1,-1,-1,Какие за угла? Здесь вообще никого не было! Откуда ты взялась только на мою голову?,anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
13_neutral_enthusiasm_n_080,-1,-1,-1,"Хорошо, как только надумаете, перезвоните. До свидания.",neutral,neutral,0.85003,0.05,0.03,0.01998,0.02,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
39_sadness_anger_s_060,-1,-1,-1,"Я очень хочу, чтобы он ожил. Ну пожалуйста!",sad,sad,0.12344,0.08764,0.78894,0.0,-1e-05,-2e-05,1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.00000, 0.00000, 0.00000, 0.00000"
23_happiness_neutral_h_190,-1,-1,-1,"Да, всё для тебя!",happy,happy,0.12115,0.66623,0.08602,0.03392,0.02094,0.01211,0.05963,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.02134, 0.01234, 0.06076"
11_anger_disgust d_010,-1,-1,-1,"Ну, продаю.",disgust,disgust,0.11219,0.07965,0.14023,0.06169,0.16569,0.41102,0.02953,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.06789, 0.18234, 0.45234, 0.03250"
02_anger_sadness a_052,-1,-1,-1,"Я у айтишника спрошу, чем ты реально занимался. Где ты сидел? Что ты смотрел?",anger,anger,0.11383,0.08082,0.09106,0.63633,0.01138,0.02162,0.04496,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.69012, 0.01234, 0.02345, 0.04876"
50_enthusiasm_sadness_e_100,-1,-1,-1,Да найдешь ты работу. Сейчас много работы. Уже интересовалась работой какой-нибудь.,surprise,surprise,0.1234,0.15671,0.09872,0.07651,0.54298,0.00123,0.00045,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.07654, 0.54321, 0.00123, 0.00045"
08_sadness_anger a_060,-1,-1,-1,"Напомните, сколько вам еще раз одобрили? На пятикомнатную квартиру? Да сколько можно уже? Вы издеваетесь надо мной!",anger,anger,0.11659,0.08278,0.14574,0.60242,0.02215,0.03032,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.02345, 0.03210, 0.00000"
18_happiness_neutral_h_070,-1,-1,-1,"Да, действительно, я бы завела кошку или, может, собаку, но получается, что я завела соседку.",happy,happy,0.21429,0.57142,0.14286,0.0,0.07143,1e-05,-1e-05,1.0,"<think>

</think>

0.21429, 0.57143, 0.14286, 0.00000, 0.07143, 0.00000, 0.00000"
43_enthusiasm_neutral_e_100,-1,-1,-1,"А я вот видела у вас там значок круглосуточный, в ночь не работает никто.",surprise,surprise,0.1223,0.08683,0.11129,0.06482,0.61353,0.00122,1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.11234, 0.06543, 0.61932, 0.00123, 0.00001"
14_anger_fear_f_010,-1,-1,-1,"Да, это я.",fear,fear,0.11199,0.07951,0.10191,0.05936,0.12207,0.07158,0.45358,1.0,"<think>

</think>

0.12345, 0.08765, 0.11234, 0.06543, 0.13456, 0.07890, 0.50000"
50_enthusiasm_sadness_s_110,-1,-1,-1,"Нет, не видела. Не до этого мне сейчас.",sad,sad,0.31407,0.12062,0.51996,0.01205,0.0012,0.01206,0.02004,1.0,"<think>

</think>

0.32143, 0.12345, 0.53214, 0.01234, 0.00123, 0.01234, 0.02051"
03_disgust_neutral n_032,-1,-1,-1,"Моё мнение и мнение преподавателя, который находился в этот момент на поле о том, что удар был совершен.",neutral,neutral,0.85857,0.0202,0.01011,0.01012,0.08081,0.01009,0.0101,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.08000, 0.01000, 0.01000"
04_fear_enthusiasm f_040,-1,-1,-1,"Да, давайте, вот держите посылку, открывайте.",fear,fear,0.11441,0.13501,0.09153,0.07094,0.12471,0.08123,0.38217,1.0,"<think>

</think>

0.12345, 0.14567, 0.09876, 0.07654, 0.13456, 0.08765, 0.41234"
22_fear_anger_f_150,-1,-1,-1,"Он сисядет! Слушай, а у тебя есть какие-нибудь навыки хоть за рулем ездить?",fear,fear,0.10525,0.07473,0.1218,0.0842,0.13461,0.06167,0.41774,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.15789, 0.07234, 0.49000"
09_neutral_happiness n_051,-1,-1,-1,"Да, конечно же он будет вам доставлять большое удовольствие. Это настроенческий интерьер. Вы, конечно же, сможете пригласить сюда очень много гостей и собирать какие-то домашние посиделки.",neutral,neutral,0.75001,0.12345,0.05678,0.01234,0.03789,0.00965,0.00988,1.0,"<think>

</think>

0.75000, 0.12345, 0.05678, 0.01234, 0.03789, 0.00965, 0.00988"
10_happiness_anger h_100,-1,-1,-1,"Зря, зря. Немного потерял. Возможно, прямо сегодня. Ты ещё у него не была, а уже на меня кричишь. Нет, чтобы порадоваться.",happy,happy,0.23159,0.56069,0.12188,0.02314,0.02315,0.02316,0.01639,1.0,"<think>

</think>

0.23456, 0.56789, 0.12345, 0.02345, 0.02345, 0.02345, 0.01660"
44_neutral_anger_a_170,-1,-1,-1,"я спокойно, принимайте деньги, я жду, пожалуйста я просто я не уберу машину с этого места, поняла? я не уберу машину с этого места, пока я здесь не заправлюсь, давай быстрее",anger,anger,0.1175,0.08343,0.14689,0.60012,0.02232,0.02974,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.03125, 0.00000"
45_happiness_sadness_s_090,-1,-1,-1,"Ну они недавно выиграли, блин, что...",sad,sad,0.15,0.2,0.64998,-0.0,2e-05,1e-05,-1e-05,1.0,"<think>

</think>

0.15000, 0.20000, 0.65000, 0.00000, 0.00000, 0.00000, 0.00000"
28_disgust_enthusiasm_e_060,-1,-1,-1,"Ой, я очень хочу. Вот так, да?",surprise,surprise,0.11866,0.22546,0.14002,0.08425,0.3935,0.02254,0.01557,1.0,"<think>

</think>

0.12345, 0.23456, 0.14567, 0.08765, 0.40937, 0.02345, 0.01620"
44_neutral_anger_n_150,-1,-1,-1,Вы задерживаете очень сильную очередь,neutral,neutral,0.74938,0.08326,0.04996,0.02498,0.0333,0.01666,0.04246,1.0,"<think>

</think>

0.75000, 0.08333, 0.05000, 0.02500, 0.03333, 0.01667, 0.04250"
04_fear_enthusiasm e_080,-1,-1,-1,"Ладно, заходите в квартиру, деньги у меня лежат в дальней комнате. Так вы подскажете мне, как пользоваться этим телевизором?",surprise,surprise,0.12219,0.08675,0.11119,0.06476,0.60608,0.00781,0.00122,1.0,"<think>

</think>

0.12345, 0.08765, 0.11234, 0.06543, 0.61234, 0.00789, 0.00123"
09_neutral_happiness n_032,-1,-1,-1,"И надеюсь, что вы примете мою работу и будете ей очень довольны.",neutral,neutral,0.85861,0.08081,0.0202,0.01011,0.01009,0.01008,0.0101,1.0,"<think>

</think>

0.85000, 0.08000, 0.02000, 0.01000, 0.01000, 0.01000, 0.01000"
36_disgust_happiness_d_110,-1,-1,-1,"Этот ваш друг, он вообще не друг вам, я так понял.",disgust,disgust,0.11325,0.08041,0.14156,0.21517,0.10079,0.33953,0.00929,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.23456, 0.10987, 0.37012, 0.01013"
07_fear_neutral n_180,-1,-1,-1,"Я думаю, что машина сейчас приедет и отвезёт меня, куда нужно.",neutral,neutral,0.85,0.05,0.03,0.02001,0.02,0.01,0.01999,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
31_fear_enthusiasm_f_140,-1,-1,-1,"Назови и дай мне их номера, чтобы в следующий раз мне не пришлось вызывать скорую и все остальное делать.",fear,fear,0.0294,0.01118,0.14202,0.16518,0.0615,0.04137,0.54935,1.0,"<think>

</think>

0.03245, 0.01234, 0.15678, 0.18234, 0.06789, 0.04567, 0.60643"
23_happiness_neutral_h_040,-1,-1,-1,Потому что это опера.,happy,happy,0.13008,0.71535,0.09235,0.03641,0.013,0.0104,0.00241,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00987, 0.00229"
48_fear_disgust_d_050,-1,-1,-1,"А игра актёров, посмотри. Да там вообще, ну негде клейма ставить. Там вообще какие-то понабирали просто студентов первокурсников. Вот это да.",disgust,disgust,0.11221,0.07967,0.14027,0.06171,0.16574,0.43108,0.00932,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.18234, 0.47425, 0.01025"
11_anger_disgust a_010,-1,-1,-1,"Здравствуйте, я звоню по объявлению, вы же велосипед продаете, это актуально еще?",anger,anger,0.3209,0.12325,0.15652,0.39933,-0.0,-1e-05,1e-05,1.0,"<think>

</think>

0.32143, 0.12345, 0.15678, 0.40000, 0.00000, 0.00000, 0.00000"
22_fear_anger_f_030,-1,-1,-1,"Ой, слушай, надо посмотреть багажник. Что-то у меня такое сомнение, что-то я забыла.",fear,fear,0.11112,0.07889,0.1389,0.06111,0.09212,0.07102,0.44684,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.07890, 0.49645"
23_happiness_neutral_n_020,-1,-1,-1,Я не могу по-другому.,neutral,neutral,0.85002,0.01998,0.08,0.01001,0.01999,0.01002,0.00998,1.0,"<think>

</think>

0.85000, 0.02000, 0.08000, 0.01000, 0.02000, 0.01000, 0.01000"
06_happiness_enthusiasm h_041,-1,-1,-1,"Я пошла на новое обучение по Инстаграму. И даже уже заплатила за него, хотя оно стоило очень дорого, но родители мне помогли, и теперь я буду суперспециалистом.",happy,happy,0.1182,0.65,0.08392,0.03309,0.04137,0.01181,0.06161,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04321, 0.01234, 0.06435"
10_happiness_anger h_130,-1,-1,-1,"Ну, я считаю, что очень даже справедливо. Я тоже, между прочим.",happy,happy,0.2344,0.5675,0.12336,0.02343,0.03454,0.01233,0.00444,1.0,"<think>

</think>

0.23456, 0.56789, 0.12345, 0.02345, 0.03456, 0.01234, 0.00444"
10_happiness_anger h_020,-1,-1,-1,"Ну, доклад, да, но всё-таки я тоже выполнял свою работу весьма неплохо.",happy,happy,0.12984,0.71402,0.09219,0.03635,0.01298,0.00805,0.00657,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00765, 0.00625"
14_anger_fear_a_020,-1,-1,-1,У меня к вам куча претензий. Почему вы всё перепутали? Вместо томатной пасты вы положили майонез. Вместо грудинки вы положили говядину. Что это такое?,anger,anger,0.11642,0.08266,0.14554,0.60159,0.03977,0.01402,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63789, 0.04217, 0.01487, 0.00000"
30_fear_happiness_f_020,-1,-1,-1,Какая новость!,fear,surprise,0.0,0.25001,0.1,0.04998,0.30001,0.05,0.25,1.0,"<think>

</think>

0.00000, 0.25000, 0.10000, 0.05000, 0.30000, 0.05000, 0.25000"
28_disgust_enthusiasm_e_050,-1,-1,-1,Прям мощно!,surprise,surprise,0.05558,0.19442,0.0556,0.05554,0.52771,0.05556,0.05559,1.0,"<think>

</think>

0.06667, 0.23333, 0.06667, 0.06667, 0.63333, 0.06667, 0.06667"
30_fear_happiness_h_081,-1,-1,-1,"Но у нас же всё есть! У нас для этого всё есть, и мы заработаем деньги! Мы этот проект выдвинем, и вообще потом его можно будет масштабировать. Здесь мы пробуем, мы это внедряем, и потом мы его продумываем.",happy,happy,0.11814,0.64973,0.08388,0.03307,0.04371,0.01181,0.05966,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04567, 0.01234, 0.06234"
40_enthusiasm_fear_e_040,-1,-1,-1,"Да ладно! Такой мужчина не может такие чувства вызывать, правда.",surprise,surprise,0.11148,0.07915,0.13936,0.08918,0.49055,0.01114,0.07914,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.54321, 0.01234, 0.08765"
17_neutral_disgust_n_030,-1,-1,-1,Вам удобно разговаривать?,neutral,neutral,0.85,0.02999,0.02,0.04,0.03,0.01,0.02001,1.0,"<think>

</think>

0.85000, 0.03000, 0.02000, 0.04000, 0.03000, 0.01000, 0.02000"
11_anger_disgust a_200,-1,-1,-1,"Так какая мне разница кто, какая там попа на нём сидела, мне важно чтобы на нём сидела моя!",anger,anger,0.11636,0.08261,0.13465,0.60893,0.0221,0.03535,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.64604, 0.02345, 0.03750, 0.00000"
30_fear_happiness_f_040,-1,-1,-1,"Ну, рассказывайте, чем же она меня порадует.",fear,fear,0.11243,0.21363,0.13267,0.07983,0.15291,0.08995,0.21858,1.0,"<think>

</think>

0.12345, 0.23456, 0.14567, 0.08765, 0.16789, 0.09876, 0.24000"
23_happiness_neutral_n_150,-1,-1,-1,"Ну я тебя тоже, конечно, обожаю, но сколько можно говорить, что я актриса и хочу играть на сцене.",neutral,neutral,0.75,0.1,0.05,0.02499,0.05001,0.025,0.0,1.0,"<think>

</think>

0.75000, 0.10000, 0.05000, 0.02500, 0.05000, 0.02500, 0.00000"
45_happiness_sadness_s_150,-1,-1,-1,Ты специально так всё по-другому делаешь!,sad,sad,0.12027,0.0854,0.76871,0.01202,0.00444,0.0012,0.00796,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.00456, 0.00123, 0.00817"
